QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name
370,sesteş,evetçiler,0.166666667,contextual,XLM-R,1,mean,0.6608803337753127,15,15,xlm-roberta-base
371,kemalci,kemalizmcilerden,5.25,contextual,XLM-R,1,mean,0.8260774539443487,15,15,xlm-roberta-base
372,şiddetli,yorgunluk,0.333333333,contextual,XLM-R,1,mean,0.6215006497664431,15,14,xlm-roberta-base
373,papatya,gülüş,0.333333333,contextual,XLM-R,1,mean,0.4207871075410169,15,15,xlm-roberta-base
374,ocak,kabristan,0.25,contextual,XLM-R,1,mean,0.584475976891667,14,13,xlm-roberta-base
375,tecrübelenme,alışkın,2.833333333,contextual,XLM-R,1,mean,0.4679307693057666,15,15,xlm-roberta-base
376,haşarı,pimpirikli,0.25,contextual,XLM-R,1,mean,0.6033358895613867,15,15,xlm-roberta-base
377,transparan,yoğurt,0.166666667,contextual,XLM-R,1,mean,0.49742260605750954,15,14,xlm-roberta-base
378,oruç,taksi,0.25,contextual,XLM-R,1,mean,0.4660985481537201,15,12,xlm-roberta-base
379,kuyumcu,terazi,0.583333333,contextual,XLM-R,1,mean,0.5753690341381446,15,15,xlm-roberta-base
380,oğlan,delikanlı,4.666666667,contextual,XLM-R,1,mean,0.7141876840683464,15,15,xlm-roberta-base
381,mezarlık,tavuk,0.25,contextual,XLM-R,1,mean,0.6168713630354338,14,15,xlm-roberta-base
382,hamile,dükkan,0.25,contextual,XLM-R,1,mean,0.5785120771555772,15,15,xlm-roberta-base
383,primatçaları,zeki,0.166666667,contextual,XLM-R,1,mean,0.5601274273360611,15,15,xlm-roberta-base
384,hastane,tıp,2.5,contextual,XLM-R,1,mean,0.5280233452728281,15,15,xlm-roberta-base
385,terazi,tıp,0.25,contextual,XLM-R,1,mean,0.4182658439243858,15,15,xlm-roberta-base
386,avare,uyumlu,0.166666667,contextual,XLM-R,1,mean,0.46251798871308913,8,15,xlm-roberta-base
387,sabırsızlık,gözlükçü,0.25,contextual,XLM-R,1,mean,0.4531296773441348,15,14,xlm-roberta-base
388,kum,kadeh,0.416666667,contextual,XLM-R,1,mean,0.5184797753143495,15,13,xlm-roberta-base
389,cinayetindeki,öldürülüşündeki,6.5,contextual,XLM-R,1,mean,0.5993984278583266,15,15,xlm-roberta-base
390,primatçaları,maymungilleri,6.333333333,contextual,XLM-R,1,mean,0.706756473730757,15,15,xlm-roberta-base
391,sihirbaz,öncülük,0.25,contextual,XLM-R,1,mean,0.5291595692949482,15,15,xlm-roberta-base
392,kuş,tavuk,2.833333333,contextual,XLM-R,1,mean,0.38620090887578984,15,15,xlm-roberta-base
393,giysi,ceket,3.0,contextual,XLM-R,1,mean,0.4863544585640108,15,14,xlm-roberta-base
394,pamuk,üretim,1.083333333,contextual,XLM-R,1,mean,0.3271638995925199,14,15,xlm-roberta-base
395,noksan,eksik,9.333333333,contextual,XLM-R,1,mean,0.5726833575395893,15,15,xlm-roberta-base
396,taşıt,otobüs,3.666666667,contextual,XLM-R,1,mean,0.24411162880741177,15,15,xlm-roberta-base
397,eşya,radyo,2.083333333,contextual,XLM-R,1,mean,0.4807646346095036,15,15,xlm-roberta-base
398,satmışlardır,almışlardır,0.083333333,contextual,XLM-R,1,mean,0.7471159281116806,15,15,xlm-roberta-base
399,cihaz,televizyon,2.5,contextual,XLM-R,1,mean,0.5522301006818613,15,15,xlm-roberta-base
400,suskunluğuna,brüt,0.166666667,contextual,XLM-R,1,mean,0.5889823137263053,15,15,xlm-roberta-base
401,suskunluğuna,konuşkanlığına,0.0,contextual,XLM-R,1,mean,0.6493484297324524,15,15,xlm-roberta-base
402,geceleyin,erkekçene,0.166666667,contextual,XLM-R,1,mean,0.5474754304734927,15,15,xlm-roberta-base
403,medya,kral,0.25,contextual,XLM-R,1,mean,0.3814622514952468,15,15,xlm-roberta-base
404,iyiliyorsun,pratikleştirsin,1.0,contextual,XLM-R,1,mean,0.5943454019355366,15,15,xlm-roberta-base
405,şüphe,mutluluk,0.25,contextual,XLM-R,1,mean,0.4944539567100499,15,15,xlm-roberta-base
406,memur,polis,3.583333333,contextual,XLM-R,1,mean,0.4624296834411825,15,15,xlm-roberta-base
407,meslek,kuyumcu,2.166666667,contextual,XLM-R,1,mean,0.22869135947052222,15,15,xlm-roberta-base
408,fırın,öncülük,0.25,contextual,XLM-R,1,mean,0.5100025446734862,15,15,xlm-roberta-base
409,eski,yaşlıymışçasına,1.833333333,contextual,XLM-R,1,mean,0.4698135986500396,15,15,xlm-roberta-base
410,masum,dostçasına,0.75,contextual,XLM-R,1,mean,0.4785029395068615,15,15,xlm-roberta-base
411,lokanta,dükkan,2.25,contextual,XLM-R,1,mean,0.6249831095800652,15,15,xlm-roberta-base
412,ebleh,akıllı,0.0,contextual,XLM-R,1,mean,0.4555860403363272,15,15,xlm-roberta-base
413,vitrin,televizyon,0.333333333,contextual,XLM-R,1,mean,0.35803683080462845,15,15,xlm-roberta-base
414,şeffaf,opak,1.166666667,contextual,XLM-R,1,mean,0.5512360621451714,15,15,xlm-roberta-base
415,dua,ölü,0.75,contextual,XLM-R,1,mean,0.19758137042878765,14,15,xlm-roberta-base
416,yorgunluk,sarsıcı,0.333333333,contextual,XLM-R,1,mean,0.6276253981876344,14,15,xlm-roberta-base
417,davadaş,yoldaş,7.833333333,contextual,XLM-R,1,mean,0.6586587086542959,15,13,xlm-roberta-base
418,özgür,serbest,6.75,contextual,XLM-R,1,mean,0.4485694051304303,15,13,xlm-roberta-base
419,gözlük,cam,3.416666667,contextual,XLM-R,1,mean,0.44890466284301866,15,15,xlm-roberta-base
420,vicdan,pıhtı,0.25,contextual,XLM-R,1,mean,0.4203855070858211,15,15,xlm-roberta-base
421,gülüş,gül,1.833333333,contextual,XLM-R,1,mean,0.8485079655101335,15,15,xlm-roberta-base
422,kahvaltı,zeytin,1.166666667,contextual,XLM-R,1,mean,0.4569383799717751,15,15,xlm-roberta-base
423,ceket,kapüşon,2.083333333,contextual,XLM-R,1,mean,0.5762512185363611,14,14,xlm-roberta-base
424,araba,seyahat,1.25,contextual,XLM-R,1,mean,0.4890125152186472,14,14,xlm-roberta-base
425,evrensel,karışık,0.25,contextual,XLM-R,1,mean,0.3430836853065552,15,15,xlm-roberta-base
426,beyaz,horultu,0.166666667,contextual,XLM-R,1,mean,0.32642384546418146,14,15,xlm-roberta-base
427,gürültü,müzik,2.166666667,contextual,XLM-R,1,mean,0.35613513941479147,15,15,xlm-roberta-base
428,taksi,yüzük,0.25,contextual,XLM-R,1,mean,0.5499832230757604,12,15,xlm-roberta-base
429,başıboş,yorgun,0.25,contextual,XLM-R,1,mean,0.6945422519068993,15,15,xlm-roberta-base
430,hayvan,kuş,3.0,contextual,XLM-R,1,mean,0.48797715745971026,15,15,xlm-roberta-base
431,opak,çamaşır,0.333333333,contextual,XLM-R,1,mean,0.5858037605653987,15,10,xlm-roberta-base
432,kahin,şüphe,0.25,contextual,XLM-R,1,mean,0.4336654244325776,15,15,xlm-roberta-base
433,çenebazlığına,kirlice,0.166666667,contextual,XLM-R,1,mean,0.6039610431890696,15,15,xlm-roberta-base
434,serin,sıcak,0.083333333,contextual,XLM-R,1,mean,0.5985474830906622,15,15,xlm-roberta-base
435,inançlılık,ateistlik,0.666666667,contextual,XLM-R,1,mean,0.6061034432128195,15,15,xlm-roberta-base
436,konuşkanlığına,çenebazlığına,7.166666667,contextual,XLM-R,1,mean,0.6873967765490598,15,15,xlm-roberta-base
437,sanatçı,şair,3.666666667,contextual,XLM-R,1,mean,0.5277349308343743,15,15,xlm-roberta-base
438,mezarhane,ölü,1.583333333,contextual,XLM-R,1,mean,0.2280343318083793,15,15,xlm-roberta-base
439,anarşist,aykırı,4.166666667,contextual,XLM-R,1,mean,0.39638720320004006,15,15,xlm-roberta-base
440,uzak,fazlalık,0.333333333,contextual,XLM-R,1,mean,0.39406586220116624,15,15,xlm-roberta-base
441,fazlalık,noksan,0.083333333,contextual,XLM-R,1,mean,0.5277505303829781,15,15,xlm-roberta-base
442,meslek,sanatçı,2.166666667,contextual,XLM-R,1,mean,0.33901352739618196,15,15,xlm-roberta-base
443,tıp,yardım,1.333333333,contextual,XLM-R,1,mean,0.4505102437480841,15,15,xlm-roberta-base
444,kuyumcu,yüzük,1.916666667,contextual,XLM-R,1,mean,0.5866060072296455,15,15,xlm-roberta-base
445,meyve,manavınkiler,2.416666667,contextual,XLM-R,1,mean,0.43575725448382996,14,15,xlm-roberta-base
446,devlet,korumaktaydılar,0.25,contextual,XLM-R,1,mean,0.3676448399392922,15,15,xlm-roberta-base
447,kelebek,kemik,0.25,contextual,XLM-R,1,mean,0.6620760426945025,13,13,xlm-roberta-base
448,harika,şahane,7.833333333,contextual,XLM-R,1,mean,0.49092558239691175,15,15,xlm-roberta-base
449,faiz,kazanç,4.166666667,contextual,XLM-R,1,mean,0.4215683447014391,15,15,xlm-roberta-base
450,mezarlık,mezar,5.25,contextual,XLM-R,1,mean,0.904951751209445,14,15,xlm-roberta-base
451,gazete,haber,3.833333333,contextual,XLM-R,1,mean,0.49243745581446663,15,15,xlm-roberta-base
452,kıyı,sahil,7.666666667,contextual,XLM-R,1,mean,0.563147151847937,14,15,xlm-roberta-base
453,hukuk,ispatım,1.583333333,contextual,XLM-R,1,mean,0.32151188202835224,15,12,xlm-roberta-base
454,gündüz,geceleyin,0.083333333,contextual,XLM-R,1,mean,0.6169663150084339,15,15,xlm-roberta-base
455,noksan,gömlek,0.166666667,contextual,XLM-R,1,mean,0.5506851733634147,15,15,xlm-roberta-base
456,kötülüyorsun,bolluklarda,0.166666667,contextual,XLM-R,1,mean,0.514041674257915,15,15,xlm-roberta-base
457,alışkın,yeni,0.25,contextual,XLM-R,1,mean,0.3058194755675008,15,15,xlm-roberta-base
458,uygulamak,alet,0.666666667,contextual,XLM-R,1,mean,0.5206349946087955,15,15,xlm-roberta-base
459,cevher,mücevher,3.5,contextual,XLM-R,1,mean,0.8992221594131549,15,15,xlm-roberta-base
460,medya,gazete,4.083333333,contextual,XLM-R,1,mean,0.5238608328918279,15,15,xlm-roberta-base
461,kadeh,içki,3.0,contextual,XLM-R,1,mean,0.40582937212737114,13,15,xlm-roberta-base
462,atletik,ebleh,0.25,contextual,XLM-R,1,mean,0.6005934521976708,15,15,xlm-roberta-base
463,okul,öğrenci,1.666666667,contextual,XLM-R,1,mean,0.36316285756896105,15,15,xlm-roberta-base
464,öldürülüşündeki,suçlu,0.916666667,contextual,XLM-R,1,mean,0.5570625062927105,15,15,xlm-roberta-base
465,düzenci,anarşist,0.083333333,contextual,XLM-R,1,mean,0.5697605959794289,15,15,xlm-roberta-base
466,kıyı,gemicik,0.75,contextual,XLM-R,1,mean,0.42549245329608754,14,15,xlm-roberta-base
467,oruç,zaman,1.166666667,contextual,XLM-R,1,mean,0.39282658741152876,15,14,xlm-roberta-base
468,kadın,çocuk,1.416666667,contextual,XLM-R,1,mean,0.52963121281492,15,15,xlm-roberta-base
469,ateistlik,teizm,0.666666667,contextual,XLM-R,1,mean,0.6330194948367711,15,15,xlm-roberta-base
470,barıştırılırken,savaştırılırken,0.0,contextual,XLM-R,1,mean,0.638467988707071,15,15,xlm-roberta-base
471,horoz,alet,0.25,contextual,XLM-R,1,mean,0.5009396066109141,15,15,xlm-roberta-base
472,borçlanmak,alacaklanmak,0.0,contextual,XLM-R,1,mean,0.8864562150769749,15,15,xlm-roberta-base
473,maymunsuları,maymungilleri,7.5,contextual,XLM-R,1,mean,0.7660701483834782,15,15,xlm-roberta-base
474,hamile,düzenci,0.25,contextual,XLM-R,1,mean,0.5840630178807832,15,15,xlm-roberta-base
475,öğle,orman,0.25,contextual,XLM-R,1,mean,0.5558534017734156,15,15,xlm-roberta-base
476,otomobil,araba,9.166666667,contextual,XLM-R,1,mean,0.5840388969530331,15,14,xlm-roberta-base
477,meyve,muz,3.166666667,contextual,XLM-R,1,mean,0.3872048949687932,14,14,xlm-roberta-base
478,süt,bilişim,0.25,contextual,XLM-R,1,mean,0.4217732896123281,14,15,xlm-roberta-base
479,atatürkist,davadaş,1.0,contextual,XLM-R,1,mean,0.5869593934132976,15,15,xlm-roberta-base
480,mezar,ölü,2.166666667,contextual,XLM-R,1,mean,0.20199579769799292,15,15,xlm-roberta-base
481,vitrin,manken,1.25,contextual,XLM-R,1,mean,0.5462811369882387,15,15,xlm-roberta-base
482,turizm,düzenci,0.25,contextual,XLM-R,1,mean,0.48481196107126423,15,15,xlm-roberta-base
483,fani,ölü,2.166666667,contextual,XLM-R,1,mean,0.2030937613435333,15,15,xlm-roberta-base
484,sosyalleştirdikleri,başıboş,0.166666667,contextual,XLM-R,1,mean,0.6235627124009431,15,15,xlm-roberta-base
485,kirlice,lamba,0.166666667,contextual,XLM-R,1,mean,0.559804633110707,15,13,xlm-roberta-base
486,kadın,hamile,1.916666667,contextual,XLM-R,1,mean,0.3344608667087321,15,15,xlm-roberta-base
487,karışık,temiz,0.333333333,contextual,XLM-R,1,mean,0.4259239722579833,15,15,xlm-roberta-base
488,şair,sabır,0.333333333,contextual,XLM-R,1,mean,0.5498911593708519,15,15,xlm-roberta-base
489,maymunsuları,kuş,1.083333333,contextual,XLM-R,1,mean,0.40829621842593944,15,15,xlm-roberta-base
490,şeffaf,transparan,9.25,contextual,XLM-R,1,mean,0.48261020825066114,15,15,xlm-roberta-base
491,hayvan,böcek,2.916666667,contextual,XLM-R,1,mean,0.35877753689119496,15,12,xlm-roberta-base
492,cisim,somut,2.166666667,contextual,XLM-R,1,mean,0.5659046119049921,15,15,xlm-roberta-base
493,aile,anne,1.916666667,contextual,XLM-R,1,mean,0.5928225586729169,15,15,xlm-roberta-base
494,varlık,cisim,4.25,contextual,XLM-R,1,mean,0.4500838893357748,15,15,xlm-roberta-base
495,öğle,ikindi,4.583333333,contextual,XLM-R,1,mean,0.6101987544594765,15,15,xlm-roberta-base
496,soğuk,sıcak,0.0,contextual,XLM-R,1,mean,0.6667199286149699,15,15,xlm-roberta-base
497,peşinatsız,gülümseme,0.166666667,contextual,XLM-R,1,mean,0.6392884763117012,15,15,xlm-roberta-base
498,kum,hastane,0.25,contextual,XLM-R,1,mean,0.42770780534123864,15,15,xlm-roberta-base
499,fırın,kahin,0.25,contextual,XLM-R,1,mean,0.5167903366903722,15,15,xlm-roberta-base
500,uyumlu,aykırı,0.0,contextual,XLM-R,1,mean,0.5791852512515918,15,15,xlm-roberta-base
1,mızrap,barınak,0.166666667,contextual,XLM-R,1,max,0.6754687156015518,15,15,xlm-roberta-base
2,kırmızı,gül,1.166666667,contextual,XLM-R,1,max,0.36526454077203474,15,15,xlm-roberta-base
3,suçlu,şüphe,2.416666667,contextual,XLM-R,1,max,0.44967781174620247,15,15,xlm-roberta-base
4,laikçiler,sekülerizmciler,9.0,contextual,XLM-R,1,max,0.7448688829187504,15,15,xlm-roberta-base
5,bitki,zeytin,3.666666667,contextual,XLM-R,1,max,0.43294566679083646,15,15,xlm-roberta-base
6,serin,soğuk,7.25,contextual,XLM-R,1,max,0.4340198104708053,15,15,xlm-roberta-base
7,gül,pamuk,2.083333333,contextual,XLM-R,1,max,0.33406664494781113,15,14,xlm-roberta-base
8,içki,alkol,7.75,contextual,XLM-R,1,max,0.354943517824013,15,15,xlm-roberta-base
9,köle,serbest,0.333333333,contextual,XLM-R,1,max,0.2060434217243079,15,13,xlm-roberta-base
10,saray,pıhtı,0.333333333,contextual,XLM-R,1,max,0.6242088728269768,15,15,xlm-roberta-base
11,affedişi,bağışlayışı,9.083333333,contextual,XLM-R,1,max,0.6825712735562923,15,15,xlm-roberta-base
12,sofra,zeytin,1.75,contextual,XLM-R,1,max,0.19184958360625837,15,15,xlm-roberta-base
13,eşya,gözlük,2.333333333,contextual,XLM-R,1,max,0.43527197643808635,15,15,xlm-roberta-base
14,meslek,mühendis,2.416666667,contextual,XLM-R,1,max,0.4537683526138445,15,15,xlm-roberta-base
15,savunmaktaydılar,korumaktaydılar,8.166666667,contextual,XLM-R,1,max,0.932279708362994,15,15,xlm-roberta-base
16,peynir,ipek,0.833333333,contextual,XLM-R,1,max,0.5445001558712333,15,15,xlm-roberta-base
17,turizm,seyahat,4.5,contextual,XLM-R,1,max,0.4716689341653777,15,14,xlm-roberta-base
18,tıknaz,uyumlu,0.166666667,contextual,XLM-R,1,max,0.4692984303117702,15,15,xlm-roberta-base
19,kemalci,atatürkist,8.75,contextual,XLM-R,1,max,0.6975205227681529,15,15,xlm-roberta-base
20,polis,yardım,3.333333333,contextual,XLM-R,1,max,0.4079540414173115,15,15,xlm-roberta-base
21,gürültü,otobüs,0.916666667,contextual,XLM-R,1,max,0.18289599268591772,15,15,xlm-roberta-base
22,temiz,titiz,7.833333333,contextual,XLM-R,1,max,0.3469351062340583,15,15,xlm-roberta-base
23,kitaplıklar,kitap,3.5,contextual,XLM-R,1,max,0.6497223269942083,15,15,xlm-roberta-base
24,böcek,karınca,3.5,contextual,XLM-R,1,max,0.5067791424484523,12,15,xlm-roberta-base
25,gazete,kitap,4.916666667,contextual,XLM-R,1,max,0.45374634125690694,15,15,xlm-roberta-base
26,okul,kordon,0.25,contextual,XLM-R,1,max,0.2927773380479286,15,15,xlm-roberta-base
27,ibadet,oruç,5.416666667,contextual,XLM-R,1,max,0.5693755737800408,15,15,xlm-roberta-base
28,varlık,hayvan,2.416666667,contextual,XLM-R,1,max,0.25660413672215476,15,15,xlm-roberta-base
29,tüketim,üretim,0.25,contextual,XLM-R,1,max,0.36032342970380205,15,15,xlm-roberta-base
30,sihirbaz,büyücü,7.583333333,contextual,XLM-R,1,max,0.6203558552234969,15,15,xlm-roberta-base
31,giysi,gömlek,4.333333333,contextual,XLM-R,1,max,0.4800776661727799,15,15,xlm-roberta-base
32,hayvan,tavuk,3.333333333,contextual,XLM-R,1,max,0.22672633028280076,15,15,xlm-roberta-base
33,sevgili,çiçek,1.166666667,contextual,XLM-R,1,max,0.4888027083942439,15,14,xlm-roberta-base
34,turizm,ekonomi,2.0,contextual,XLM-R,1,max,0.5162241726126632,15,15,xlm-roberta-base
35,eski,yeni,0.166666667,contextual,XLM-R,1,max,0.5514349452794511,15,15,xlm-roberta-base
36,yüzük,sevgili,1.416666667,contextual,XLM-R,1,max,0.3373147103254335,15,15,xlm-roberta-base
37,primatçaları,maymunsuları,6.333333333,contextual,XLM-R,1,max,0.8111463499085885,15,15,xlm-roberta-base
38,bilimci,faiz,0.25,contextual,XLM-R,1,max,0.432001009308434,15,15,xlm-roberta-base
39,gündüz,öğle,4.5,contextual,XLM-R,1,max,0.6389833979988613,15,15,xlm-roberta-base
40,otomobil,taksi,5.833333333,contextual,XLM-R,1,max,0.5431316957538345,15,12,xlm-roberta-base
41,çare,sos,1.0,contextual,XLM-R,1,max,0.31330164596020693,15,15,xlm-roberta-base
42,evrensel,sos,0.583333333,contextual,XLM-R,1,max,0.2435454361921785,15,15,xlm-roberta-base
43,viski,varlık,0.833333333,contextual,XLM-R,1,max,0.5363433872200847,15,15,xlm-roberta-base
44,alacaklanmak,tabure,0.25,contextual,XLM-R,1,max,0.5523465970704978,15,14,xlm-roberta-base
45,sebze,enginar,3.583333333,contextual,XLM-R,1,max,0.21092382831271295,15,15,xlm-roberta-base
46,damar,rahatsız,0.583333333,contextual,XLM-R,1,max,0.4089833752147525,15,15,xlm-roberta-base
47,öğrenci,yağcılık,0.416666667,contextual,XLM-R,1,max,0.26225975453758,15,15,xlm-roberta-base
48,bitki,sebze,3.666666667,contextual,XLM-R,1,max,0.5178416304252348,15,15,xlm-roberta-base
49,zarar,tımarhane,0.333333333,contextual,XLM-R,1,max,0.2051769294334701,15,15,xlm-roberta-base
50,kelebek,eski,0.166666667,contextual,XLM-R,1,max,0.43817950340307155,13,15,xlm-roberta-base
51,zaman,gündüz,2.5,contextual,XLM-R,1,max,0.37837591105775115,14,15,xlm-roberta-base
52,meslek,polis,2.833333333,contextual,XLM-R,1,max,0.32037890235857314,15,15,xlm-roberta-base
53,su,yağmur,4.25,contextual,XLM-R,1,max,0.3635455022082048,14,15,xlm-roberta-base
54,nefes,soyut,0.666666667,contextual,XLM-R,1,max,0.19117005740315174,15,15,xlm-roberta-base
55,yedigen,aykırı,0.25,contextual,XLM-R,1,max,0.48590039165855003,14,15,xlm-roberta-base
56,titiz,pimpirikli,6.25,contextual,XLM-R,1,max,0.6783443146180249,15,15,xlm-roberta-base
57,fotoğraf,karton,1.0,contextual,XLM-R,1,max,0.387055788749214,14,15,xlm-roberta-base
58,tutsak,serbest,0.25,contextual,XLM-R,1,max,0.2548999379835648,15,13,xlm-roberta-base
59,fazlalık,ısınmış,0.166666667,contextual,XLM-R,1,max,0.6965617760005695,15,15,xlm-roberta-base
60,laikçiler,tepe,0.25,contextual,XLM-R,1,max,0.5805059547618305,15,9,xlm-roberta-base
61,suçlu,bağışlayışı,0.416666667,contextual,XLM-R,1,max,0.567939210086811,15,15,xlm-roberta-base
62,serbest,radyo,0.166666667,contextual,XLM-R,1,max,0.3362476807180237,13,15,xlm-roberta-base
63,uzun,tıknaz,0.166666667,contextual,XLM-R,1,max,0.15316249963655626,15,15,xlm-roberta-base
64,kan,pıhtı,2.916666667,contextual,XLM-R,1,max,0.184177651533719,15,15,xlm-roberta-base
65,delilim,ispatım,9.166666667,contextual,XLM-R,1,max,0.6416838966043874,15,12,xlm-roberta-base
66,erkekçene,eksik,0.166666667,contextual,XLM-R,1,max,0.5235288593607413,15,15,xlm-roberta-base
67,delilim,deli,0.666666667,contextual,XLM-R,1,max,0.7960529833710067,15,15,xlm-roberta-base
68,üşengeç,üşengen,8.25,contextual,XLM-R,1,max,0.8883977027925359,15,15,xlm-roberta-base
69,gül,dostçasına,0.25,contextual,XLM-R,1,max,0.22954669065380073,15,15,xlm-roberta-base
70,kum,karınca,1.166666667,contextual,XLM-R,1,max,0.25622074507967607,15,15,xlm-roberta-base
71,tutsak,köle,7.0,contextual,XLM-R,1,max,0.564722139582341,15,15,xlm-roberta-base
72,kazanç,aykırı,0.166666667,contextual,XLM-R,1,max,0.4046714779290248,15,15,xlm-roberta-base
73,içki,viski,4.25,contextual,XLM-R,1,max,0.34658802055709137,15,15,xlm-roberta-base
74,üşengen,yedigen,0.166666667,contextual,XLM-R,1,max,0.8288302361855946,15,14,xlm-roberta-base
75,mutfak,kahvaltı,2.0,contextual,XLM-R,1,max,0.5210154455319427,15,15,xlm-roberta-base
76,çamaşır,külot,4.75,contextual,XLM-R,1,max,0.5456904257057463,10,14,xlm-roberta-base
77,yorgun,yorgunluk,4.916666667,contextual,XLM-R,1,max,0.9257267249885939,15,14,xlm-roberta-base
78,transparan,kemik,0.166666667,contextual,XLM-R,1,max,0.3715193167276096,15,13,xlm-roberta-base
79,muz,yoğurt,1.166666667,contextual,XLM-R,1,max,0.31349988416561314,14,14,xlm-roberta-base
80,damar,kan,2.333333333,contextual,XLM-R,1,max,0.31905467975575763,15,15,xlm-roberta-base
81,ilkellik,cenin,0.333333333,contextual,XLM-R,1,max,0.537296346288217,14,15,xlm-roberta-base
82,temiz,kirlice,0.25,contextual,XLM-R,1,max,0.33427273196405927,15,15,xlm-roberta-base
83,modernite,öncülük,1.916666667,contextual,XLM-R,1,max,0.56064217959991,15,15,xlm-roberta-base
84,peşinatsız,borçlanmak,1.416666667,contextual,XLM-R,1,max,0.7038004245323141,15,15,xlm-roberta-base
85,öğrenci,kitap,1.416666667,contextual,XLM-R,1,max,0.38730710679424696,15,15,xlm-roberta-base
86,mühendis,bilişim,2.333333333,contextual,XLM-R,1,max,0.2530476555822607,15,15,xlm-roberta-base
87,zeki,çocuk,0.833333333,contextual,XLM-R,1,max,0.1577590990570218,15,15,xlm-roberta-base
88,avare,başıboş,8.416666667,contextual,XLM-R,1,max,0.6364736415485944,8,15,xlm-roberta-base
89,tren,inançlılık,0.166666667,contextual,XLM-R,1,max,0.18884669346152338,9,15,xlm-roberta-base
90,mücevher,şahane,0.5,contextual,XLM-R,1,max,0.601911456854326,15,15,xlm-roberta-base
91,başladılarsa,bitirdilerse,0.083333333,contextual,XLM-R,1,max,0.6540557374465573,15,15,xlm-roberta-base
92,keşiş,köle,0.583333333,contextual,XLM-R,1,max,0.6788821702580689,15,15,xlm-roberta-base
93,palto,ceket,6.75,contextual,XLM-R,1,max,0.609279238097045,15,14,xlm-roberta-base
94,oksijen,su,2.0,contextual,XLM-R,1,max,0.3688878594342355,15,14,xlm-roberta-base
95,taşıt,tren,3.583333333,contextual,XLM-R,1,max,0.2716124719546754,15,9,xlm-roberta-base
96,kıyı,tepe,0.916666667,contextual,XLM-R,1,max,0.3759979493636978,14,9,xlm-roberta-base
97,adalet,vicdan,2.833333333,contextual,XLM-R,1,max,0.3605382051845829,15,15,xlm-roberta-base
98,rahatsız,alışkın,0.166666667,contextual,XLM-R,1,max,0.4938718364108341,15,15,xlm-roberta-base
99,kavramsallaştırsın,soyut,1.0,contextual,XLM-R,1,max,0.554903604094784,15,15,xlm-roberta-base
100,hayat,fani,1.583333333,contextual,XLM-R,1,max,0.361828727073107,15,15,xlm-roberta-base
101,ıslak,deniz,1.833333333,contextual,XLM-R,1,max,0.18008168606759423,15,15,xlm-roberta-base
102,kitaplıklar,kitaphane,7.166666667,contextual,XLM-R,1,max,0.7030284364755485,15,15,xlm-roberta-base
103,din,vicdan,1.75,contextual,XLM-R,1,max,0.3713421726745896,15,15,xlm-roberta-base
104,brüt,çamaşır,0.25,contextual,XLM-R,1,max,0.5992309857114679,15,10,xlm-roberta-base
105,tıknaz,şiddetli,0.333333333,contextual,XLM-R,1,max,0.6837554618414591,15,15,xlm-roberta-base
106,yüreklicesine,gevşek,0.166666667,contextual,XLM-R,1,max,0.6849253862443694,15,15,xlm-roberta-base
107,cenin,kuyumcu,0.166666667,contextual,XLM-R,1,max,0.6387217353642672,15,15,xlm-roberta-base
108,gözlükçü,gözlük,2.75,contextual,XLM-R,1,max,0.827494360367351,14,15,xlm-roberta-base
109,affedişi,cezalandırışı,0.166666667,contextual,XLM-R,1,max,0.705436630547025,15,15,xlm-roberta-base
110,bilişim,sebze,0.25,contextual,XLM-R,1,max,0.20330769618242006,15,15,xlm-roberta-base
111,iktidarcılar,sabahlardaki,0.166666667,contextual,XLM-R,1,max,0.6598381113615844,15,15,xlm-roberta-base
112,cinayetindeki,asosyalleştirdikleri,0.166666667,contextual,XLM-R,1,max,0.6788248834894994,15,15,xlm-roberta-base
113,zarar,kazanç,0.083333333,contextual,XLM-R,1,max,0.4554929612283136,15,15,xlm-roberta-base
114,kuş,turna,3.333333333,contextual,XLM-R,1,max,0.28872553144861457,15,15,xlm-roberta-base
115,brüt,kesintili,0.333333333,contextual,XLM-R,1,max,0.7128309384219809,15,15,xlm-roberta-base
116,borçlanmak,faiz,1.416666667,contextual,XLM-R,1,max,0.2871251139773707,15,15,xlm-roberta-base
117,zaman,öğle,2.833333333,contextual,XLM-R,1,max,0.3093630333240467,14,15,xlm-roberta-base
118,mücevher,sicim,0.333333333,contextual,XLM-R,1,max,0.612890563508005,15,15,xlm-roberta-base
119,külot,aile,0.25,contextual,XLM-R,1,max,0.36427672085621143,14,15,xlm-roberta-base
120,mezarhane,mutfak,0.25,contextual,XLM-R,1,max,0.48050458712116906,15,15,xlm-roberta-base
121,bitirdilerse,geceleyin,0.166666667,contextual,XLM-R,1,max,0.5415337594239499,15,15,xlm-roberta-base
122,yoldaş,delikanlı,0.833333333,contextual,XLM-R,1,max,0.597268729071035,13,15,xlm-roberta-base
123,ıslak,serin,1.75,contextual,XLM-R,1,max,0.6192707478863967,15,15,xlm-roberta-base
124,barınak,tımarhane,0.666666667,contextual,XLM-R,1,max,0.7225115968685542,15,15,xlm-roberta-base
