QID,W1,W2,Sim,model,layer,pooling,cosine_similarity,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
118,mücevher,sicim,0.333333333,XLM-R,1,max,0.6986118693105265,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
119,külot,aile,0.25,XLM-R,1,max,0.5004311673225253,xlm-roberta-base,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
120,mezarhane,mutfak,0.25,XLM-R,1,max,0.35697927134184737,xlm-roberta-base,4,3,False,True,True,False,False,3.75,3.0,6.0,0.3333333333333333,0.1666666666666666
121,bitirdilerse,geceleyin,0.166666667,XLM-R,1,max,0.5723063730628931,xlm-roberta-base,5,3,False,True,True,True,True,4.2,4.0,4.5,0.25,0.2222222222222222
122,yoldaş,delikanlı,0.833333333,XLM-R,1,max,0.5651981848240056,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
123,ıslak,serin,1.75,XLM-R,1,max,0.5529740062542436,xlm-roberta-base,6,4,False,True,True,True,True,2.0,1.6666666666666667,2.5,0.8,0.4
124,barınak,tımarhane,0.666666667,XLM-R,1,max,0.7361273100220308,xlm-roberta-base,7,4,False,True,True,True,True,2.6666666666666665,2.3333333333333335,3.0,0.4285714285714285,0.4444444444444444
125,zarar,kadın,0.25,XLM-R,1,max,0.4908942658447991,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
126,atletik,avare,0.333333333,XLM-R,1,max,0.5688543315141764,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.5,2.5,0.2857142857142857,0.4
127,cansız,yaşlıymışçasına,0.916666667,XLM-R,1,max,0.5931232267604969,xlm-roberta-base,7,5,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
128,peynir,karton,0.25,XLM-R,1,max,0.39226287592753084,xlm-roberta-base,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
129,süreli,süresiz,0.083333333,XLM-R,1,max,0.697315310593271,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
130,tutsak,özgür,0.083333333,XLM-R,1,max,0.5758708446556532,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
131,gevşek,heykel,0.166666667,XLM-R,1,max,0.5607917501359588,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,3.0,0.5,0.3333333333333333
132,kamyon,sesteş,0.083333333,XLM-R,1,max,0.717140973304534,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
133,yiyecek,sos,2.666666667,XLM-R,1,max,0.4988485016033649,xlm-roberta-base,2,1,True,False,False,False,False,5.0,7.0,3.0,0.1428571428571428,0.3333333333333333
134,modernite,ilkellik,0.25,XLM-R,1,max,0.6528978145329962,xlm-roberta-base,5,3,False,True,True,True,True,3.4,4.5,2.6666666666666665,0.2222222222222222,0.375
135,keşiş,kahin,3.083333333,XLM-R,1,max,0.579118875250845,xlm-roberta-base,5,3,False,True,True,True,True,2.5,2.5,2.5,0.6,0.4
136,turna,uygulamak,0.166666667,XLM-R,1,max,0.6767823075128441,xlm-roberta-base,4,2,False,True,True,True,True,3.5,2.5,4.5,0.4,0.2222222222222222
137,ormanlık,fotoğraf,0.416666667,XLM-R,1,max,0.33075365265152135,xlm-roberta-base,4,3,False,True,True,False,False,4.0,2.6666666666666665,8.0,0.375,0.125
138,sosyalleştirdikleri,asosyalleştirdikleri,0.083333333,XLM-R,1,max,0.9103469704876777,xlm-roberta-base,9,5,False,True,True,True,True,4.333333333333333,4.75,4.0,0.2105263157894736,0.25
139,cinayetindeki,kemik,0.25,XLM-R,1,max,0.465694044351613,xlm-roberta-base,4,2,False,True,True,True,True,4.5,6.5,2.5,0.1538461538461538,0.4
140,masum,kuşku,0.416666667,XLM-R,1,max,0.6849488576783237,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
141,delikanlı,büyücü,0.25,XLM-R,1,max,0.6298714585465188,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
142,uzun,atletik,3.083333333,XLM-R,1,max,0.3879787436663309,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
143,deniz,sahil,5.0,XLM-R,1,max,0.6678582362864885,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
144,orman,meyve,1.416666667,XLM-R,1,max,0.3684761026432217,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
145,hayat,nefes,3.083333333,XLM-R,1,max,0.635153063458563,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
146,mızrap,tabure,0.25,XLM-R,1,max,0.6353364811925196,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.5,0.3333333333333333
147,sıcak,ısınmış,7.5,XLM-R,1,max,0.2782177864094366,xlm-roberta-base,4,3,False,True,False,True,False,3.0,5.0,2.3333333333333335,0.2,0.4285714285714285
148,gülüş,gülümseme,8.75,XLM-R,1,max,0.6784614895942652,xlm-roberta-base,6,4,False,True,True,True,True,2.3333333333333335,2.5,2.25,0.4,0.4444444444444444
149,muz,gemicik,0.583333333,XLM-R,1,max,0.6669592425263614,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
150,hukuk,hayat,0.416666667,XLM-R,1,max,0.5882260889801006,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
151,evetçiler,hayırcılar,0.0,XLM-R,1,max,0.7105952898266885,xlm-roberta-base,6,3,False,True,True,True,True,3.1666666666666665,3.0,3.3333333333333335,0.3333333333333333,0.3
152,kamyon,manken,0.25,XLM-R,1,max,0.6728579822462875,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
153,terazi,adalet,2.0,XLM-R,1,max,0.609234041567848,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
154,sarsıcı,gençmişçesine,0.166666667,XLM-R,1,max,0.6908026137010066,xlm-roberta-base,7,4,False,True,True,True,True,2.857142857142857,2.3333333333333335,3.25,0.4285714285714285,0.3076923076923077
155,uzak,yakın,0.0,XLM-R,1,max,0.653009529842313,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
156,dükkan,vitrin,2.333333333,XLM-R,1,max,0.6878108934115735,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
157,nefes,oksijen,3.75,XLM-R,1,max,0.44577415173163026,xlm-roberta-base,4,3,False,True,False,True,False,4.0,5.0,3.5,0.2,0.4285714285714285
158,enginar,boza,0.75,XLM-R,1,max,0.6599447608661629,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
159,giysi,külot,2.916666667,XLM-R,1,max,0.619099226370023,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
160,deneyimleme,pratikleştirsin,1.916666667,XLM-R,1,max,0.6103486938193985,xlm-roberta-base,7,5,False,True,True,True,True,3.7142857142857144,5.5,3.0,0.1818181818181818,0.3333333333333333
161,sahil,ormanlık,0.666666667,XLM-R,1,max,0.3497596783428615,xlm-roberta-base,4,3,False,True,False,True,False,3.25,5.0,2.6666666666666665,0.2,0.375
162,masum,öldürülüşündeki,0.25,XLM-R,1,max,0.5491125936970385,xlm-roberta-base,6,4,False,True,True,True,True,3.3333333333333335,2.5,3.75,0.4,0.2666666666666666
163,siyah,petrol,0.75,XLM-R,1,max,0.5828896274462708,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
164,haşarı,enerjik,3.5,XLM-R,1,max,0.6863201310289904,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.0,3.5,0.5,0.2857142857142857
165,teizm,müzik,0.25,XLM-R,1,max,0.4706249451312746,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
166,para,faiz,2.166666667,XLM-R,1,max,0.5854955627084236,xlm-roberta-base,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
167,normalleşiyor,sabahlardaki,0.166666667,XLM-R,1,max,0.7015413581350303,xlm-roberta-base,6,3,False,True,True,True,True,4.166666666666667,4.333333333333333,4.0,0.2307692307692307,0.25
168,atatürkçülerden,kemalizmcilerden,9.083333333,XLM-R,1,max,0.806333193905476,xlm-roberta-base,9,5,False,True,True,True,True,3.4444444444444446,3.75,3.2,0.2666666666666666,0.3125
169,alkol,viski,4.363636364,XLM-R,1,max,0.7129848275606314,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
170,muhalefetçiler,iktidarcılar,0.083333333,XLM-R,1,max,0.673657670829135,xlm-roberta-base,4,2,False,True,True,True,True,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
171,horoz,tavuk,5.916666667,XLM-R,1,max,0.6984772967231656,xlm-roberta-base,5,3,False,True,True,True,True,2.5,2.5,2.5,0.4,0.6
172,çerçeve,fotoğraf,2.916666667,XLM-R,1,max,0.6517238089711088,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
173,süt,lokanta,1.083333333,XLM-R,1,max,0.557289821352325,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
174,tahta,tabure,1.583333333,XLM-R,1,max,0.7201825082859149,xlm-roberta-base,4,2,False,True,True,True,True,2.75,2.5,3.0,0.4,0.3333333333333333
175,kağıt,karton,4.416666667,XLM-R,1,max,0.7381201783402391,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
176,varlık,para,4.666666667,XLM-R,1,max,0.43061655222440065,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,3.0,4.0,0.3333333333333333,0.25
177,ses,sesteş,3.166666667,XLM-R,1,max,0.7101303422646801,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
178,eksik,ilaç,0.166666667,XLM-R,1,max,0.4665650756115045,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
179,eşya,cisim,5.166666667,XLM-R,1,max,0.36854842310016434,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
180,haber,uzun,0.333333333,XLM-R,1,max,0.4645485054130416,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
181,hayırcılar,barıştırılırken,0.166666667,XLM-R,1,max,0.6697674408274572,xlm-roberta-base,7,4,False,True,True,True,True,3.5714285714285716,3.3333333333333335,3.75,0.3,0.2666666666666666
182,pamuk,giysi,1.25,XLM-R,1,max,0.6359705276218375,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
183,hamile,cenin,2.333333333,XLM-R,1,max,0.6549304546914462,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
184,ispatım,almışlardır,0.181818182,XLM-R,1,max,0.5661142882374943,xlm-roberta-base,5,3,False,True,True,True,True,3.6,2.3333333333333335,5.5,0.4285714285714285,0.1818181818181818
185,süt,yoğurt,3.833333333,XLM-R,1,max,0.39897817023256565,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
186,cansız,enerjik,0.083333333,XLM-R,1,max,0.6374498324868152,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
187,sahil,kum,2.583333333,XLM-R,1,max,0.5830817687924237,xlm-roberta-base,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
188,ses,mızrap,0.833333333,XLM-R,1,max,0.4348735196836112,xlm-roberta-base,4,3,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.5
189,davadaş,ebediyeten,0.5,XLM-R,1,max,0.612117183178097,xlm-roberta-base,6,4,False,True,True,True,True,2.8333333333333335,3.5,2.5,0.2857142857142857,0.4
190,bitki,çiçek,4.416666667,XLM-R,1,max,0.49349912134886753,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
191,seyahat,sefer,5.583333333,XLM-R,1,max,0.6116265783952424,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
192,yardım,aile,0.583333333,XLM-R,1,max,0.5481427932878581,xlm-roberta-base,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
193,petrol,yakıt,5.25,XLM-R,1,max,0.5494529377957661,xlm-roberta-base,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
194,şair,modernite,0.583333333,XLM-R,1,max,0.3464992934956478,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
195,gevşek,sıkı,0.0,XLM-R,1,max,0.23537023654739908,xlm-roberta-base,4,3,False,True,True,False,False,2.5,2.0,4.0,0.5,0.25
196,cihaz,lamba,2.0,XLM-R,1,max,0.5116577523074012,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
197,din,devlet,0.5,XLM-R,1,max,0.3760279119765274,xlm-roberta-base,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
198,saldırmaktaydılar,suskunluğuna,0.166666667,XLM-R,1,max,0.7590307770533293,xlm-roberta-base,9,5,False,True,True,True,True,3.2222222222222223,3.4,3.0,0.2941176470588235,0.3333333333333333
199,nezle,yorgunluk,1.416666667,XLM-R,1,max,0.6758997732461224,xlm-roberta-base,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
200,cevher,fotoğraf,0.25,XLM-R,1,max,0.412880407513869,xlm-roberta-base,4,3,False,True,True,False,False,4.666666666666667,3.0,8.0,0.5,0.125
201,uzak,karınca,0.166666667,XLM-R,1,max,0.47179324632297237,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
202,üşengeç,ebleh,0.583333333,XLM-R,1,max,0.6161013465273791,xlm-roberta-base,6,4,False,True,True,True,True,2.4,2.3333333333333335,2.5,0.5714285714285714,0.4
203,yedigen,biçimlendirilmişlerdir,0.333333333,XLM-R,1,max,0.6325166941134858,xlm-roberta-base,6,4,False,True,True,True,True,4.833333333333333,3.5,5.5,0.2857142857142857,0.1818181818181818
204,bilimci,karışık,0.166666667,XLM-R,1,max,0.5802835828792846,xlm-roberta-base,4,2,False,True,True,True,True,3.5,3.5,3.5,0.2857142857142857,0.2857142857142857
205,medya,sevgili,0.25,XLM-R,1,max,0.49687680115871435,xlm-roberta-base,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
206,biçimlendirilmişlerdir,iyiliyorsun,0.583333333,XLM-R,1,max,0.6960398040236638,xlm-roberta-base,7,4,False,True,True,True,True,4.714285714285714,5.5,3.6666666666666665,0.1818181818181818,0.2727272727272727
207,kırmızı,okul,0.166666667,XLM-R,1,max,0.4326590743560862,xlm-roberta-base,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
208,gülümseme,somurtma,0.0,XLM-R,1,max,0.7510406751472024,xlm-roberta-base,7,4,False,True,True,True,True,2.4285714285714284,2.25,2.6666666666666665,0.4444444444444444,0.375
209,okul,kitaplıklar,1.333333333,XLM-R,1,max,0.4941393827322671,xlm-roberta-base,3,2,False,True,False,True,False,5.0,4.0,5.5,0.25,0.1818181818181818
210,atatürkçülerden,palto,0.25,XLM-R,1,max,0.5188505805080403,xlm-roberta-base,6,4,False,True,True,True,True,3.3333333333333335,3.75,2.5,0.2666666666666666,0.4
211,kadeh,bıçak,1.75,XLM-R,1,max,0.636382868599903,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
212,özgür,haber,0.833333333,XLM-R,1,max,0.45791930254143476,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
213,palto,kapüşon,2.666666667,XLM-R,1,max,0.626921880621825,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
214,ibadet,namaz,4.25,XLM-R,1,max,0.4420523772550802,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
215,soyut,somut,0.0,XLM-R,1,max,0.7081705982302025,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
216,süresiz,ebediyeten,7.416666667,XLM-R,1,max,0.6408684154681842,xlm-roberta-base,6,4,False,True,True,True,True,2.8333333333333335,3.5,2.5,0.2857142857142857,0.4
217,taşıt,kamyon,4.083333333,XLM-R,1,max,0.669499236676305,xlm-roberta-base,4,2,False,True,True,True,True,2.75,2.5,3.0,0.4,0.3333333333333333
218,tren,yakıt,1.333333333,XLM-R,1,max,0.3602139048351892,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
219,yoldaş,keşiş,1.166666667,XLM-R,1,max,0.6239573835354904,xlm-roberta-base,5,3,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.6
220,horoz,sefer,0.25,XLM-R,1,max,0.44739211815026136,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
221,tabure,çerçeve,0.583333333,XLM-R,1,max,0.5345014321991253,xlm-roberta-base,3,2,False,True,True,False,False,4.333333333333333,3.0,7.0,0.3333333333333333,0.1428571428571428
222,kordon,gülümseme,0.166666667,XLM-R,1,max,0.6343416264730009,xlm-roberta-base,6,4,False,True,True,True,True,2.5,3.0,2.25,0.3333333333333333,0.4444444444444444
223,zeki,akıllı,6.0,XLM-R,1,max,0.36774284598271345,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.0,6.0,0.5,0.1666666666666666
224,gençmişçesine,yaşlıymışçasına,0.083333333,XLM-R,1,max,0.7851029987156013,xlm-roberta-base,9,5,False,True,True,True,True,3.111111111111111,3.25,3.0,0.3076923076923077,0.3333333333333333
225,nezle,ilaç,1.416666667,XLM-R,1,max,0.25965141416486803,xlm-roberta-base,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
226,ilaç,çare,4.333333333,XLM-R,1,max,0.28847267549656497,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,4.0,2.0,0.25,0.5
227,devlet,para,0.75,XLM-R,1,max,0.31296484258732304,xlm-roberta-base,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
228,kavramsallaştırsın,çocuk,0.333333333,XLM-R,1,max,0.17967703658126866,xlm-roberta-base,6,5,False,True,True,False,False,3.8333333333333335,3.6,5.0,0.2777777777777778,0.2
229,somurtma,kağıt,0.166666667,XLM-R,1,max,0.4744378657744497,xlm-roberta-base,4,3,False,True,True,False,False,3.25,2.6666666666666665,5.0,0.375,0.2
230,evrensel,bilimci,0.25,XLM-R,1,max,0.6123715534885515,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.6666666666666665,3.5,0.375,0.2857142857142857
231,barınak,soğuk,0.416666667,XLM-R,1,max,0.3479396693390744,xlm-roberta-base,4,3,False,True,True,False,False,3.0,2.3333333333333335,5.0,0.4285714285714285,0.2
232,ilaç,yakıt,0.583333333,XLM-R,1,max,0.5709539365347756,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
233,evetçiler,yağmur,0.166666667,XLM-R,1,max,0.3909289155130874,xlm-roberta-base,4,3,False,True,True,False,False,3.75,3.0,6.0,0.3333333333333333,0.1666666666666666
234,başlamadılarsa,düzenci,0.166666667,XLM-R,1,max,0.6892288396704302,xlm-roberta-base,5,3,False,True,True,True,True,4.2,4.666666666666667,3.5,0.2142857142857142,0.2857142857142857
235,devlet,memur,1.25,XLM-R,1,max,0.3023976386772843,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
236,alkol,sofra,1.166666667,XLM-R,1,max,0.7435677742000129,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
237,boza,manken,0.25,XLM-R,1,max,0.6381992597666609,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
238,cevher,gözlükçü,0.416666667,XLM-R,1,max,0.6231369170542079,xlm-roberta-base,6,3,False,True,True,True,True,2.8,3.0,2.6666666666666665,0.5,0.375
239,anne,memur,0.25,XLM-R,1,max,0.6566853860763389,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
240,oğlan,ilkellik,0.25,XLM-R,1,max,0.3289398363233693,xlm-roberta-base,4,3,False,True,False,True,False,3.25,5.0,2.6666666666666665,0.2,0.375
241,dostçasına,arkadaşımsı,5.833333333,XLM-R,1,max,0.696784241317585,xlm-roberta-base,6,3,False,True,True,True,True,3.5,3.3333333333333335,3.6666666666666665,0.3,0.2727272727272727
242,dua,yüzük,0.25,XLM-R,1,max,0.49343449575994314,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
243,opak,geçirgen,2.5,XLM-R,1,max,0.45617543087251355,xlm-roberta-base,3,2,False,True,False,True,False,4.0,4.0,4.0,0.25,0.25
244,akıllı,deli,0.083333333,XLM-R,1,max,0.3267636195755226,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,6.0,2.0,0.1666666666666666,0.5
245,din,dua,2.916666667,XLM-R,1,max,0.5993204097308874,xlm-roberta-base,2,1,True,False,False,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
246,saydam,süreli,0.25,XLM-R,1,max,0.676605022335898,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
247,yağcılık,heykel,0.25,XLM-R,1,max,0.5288929969125548,xlm-roberta-base,4,2,False,True,True,True,True,3.5,4.0,3.0,0.25,0.3333333333333333
248,maymungilleri,muz,1.666666667,XLM-R,1,max,0.4061368286350693,xlm-roberta-base,5,4,False,True,True,False,False,3.2,3.25,3.0,0.3076923076923077,0.3333333333333333
249,oksijen,hayat,2.25,XLM-R,1,max,0.540155012284012,xlm-roberta-base,4,3,False,True,True,False,False,4.0,3.5,5.0,0.4285714285714285,0.2
250,hastane,çare,2.5,XLM-R,1,max,0.35328069563478537,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,7.0,2.0,0.1428571428571428,0.5
251,içki,boza,1.363636364,XLM-R,1,max,0.300679616982535,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,4.0,2.0,0.25,0.5
252,tahta,ahşap,6.5,XLM-R,1,max,0.7326687849464869,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
253,kral,yağcılık,0.833333333,XLM-R,1,max,0.5269616433011254,xlm-roberta-base,4,2,False,True,True,True,True,3.0,2.0,4.0,0.5,0.25
254,teizm,inançlılık,5.25,XLM-R,1,max,0.5383833564924287,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.5,3.3333333333333335,0.4,0.3
255,kordon,sicim,3.5,XLM-R,1,max,0.6221304875805667,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
256,fani,adalet,0.25,XLM-R,1,max,0.6157390489892448,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
257,ikindi,oğlan,0.166666667,XLM-R,1,max,0.4629397694784705,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
258,deneyimleme,tecrübelenme,8.416666667,XLM-R,1,max,0.75230837174857,xlm-roberta-base,4,2,False,True,True,True,True,5.75,5.5,6.0,0.1818181818181818,0.1666666666666666
259,satmışlardır,lokanta,0.166666667,XLM-R,1,max,0.5131919618012051,xlm-roberta-base,5,3,False,True,True,True,True,3.8,4.0,3.5,0.25,0.2857142857142857
260,kırmızı,namaz,0.166666667,XLM-R,1,max,0.49125034908609533,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
261,mezarhane,kabristan,8.5,XLM-R,1,max,0.7851363018812602,xlm-roberta-base,6,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
262,ekonomi,para,3.5,XLM-R,1,max,0.5813557314095147,xlm-roberta-base,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
263,dua,namaz,4.166666667,XLM-R,1,max,0.4563101882695688,xlm-roberta-base,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
264,arkadaşımsı,kitaphane,0.333333333,XLM-R,1,max,0.5748619637793692,xlm-roberta-base,5,3,False,True,True,True,True,4.0,3.6666666666666665,4.5,0.2727272727272727,0.2222222222222222
265,enerjik,yorgun,0.083333333,XLM-R,1,max,0.6458938383587007,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.5,3.0,0.2857142857142857,0.3333333333333333
266,kağıt,gazete,2.0,XLM-R,1,max,0.6016835155839124,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
267,cihaz,radyo,2.5,XLM-R,1,max,0.3645502046167579,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
268,kral,affedişi,0.166666667,XLM-R,1,max,0.6986726223934991,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,2.6666666666666665,0.5,0.375
269,yeni,gençmişçesine,1.25,XLM-R,1,max,0.33599748832739906,xlm-roberta-base,5,4,False,True,False,True,False,3.4,4.0,3.25,0.25,0.3076923076923077
270,öğrenci,hayta,0.833333333,XLM-R,1,max,0.4140300851760401,xlm-roberta-base,3,2,False,True,False,True,False,4.0,7.0,2.5,0.1428571428571428,0.4
271,araba,petrol,1.416666667,XLM-R,1,max,0.5879672790893132,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
272,şiddetli,sarsıcı,6.25,XLM-R,1,max,0.6192893439130716,xlm-roberta-base,5,3,False,True,True,True,True,3.0,4.0,2.3333333333333335,0.25,0.4285714285714285
273,su,deniz,3.666666667,XLM-R,1,max,0.5663331152067758,xlm-roberta-base,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
274,başlamadılarsa,başladılarsa,0.0,XLM-R,1,max,0.8610588030009452,xlm-roberta-base,6,3,False,True,True,True,True,4.333333333333333,4.666666666666667,4.0,0.2142857142857142,0.25
275,normalleşiyor,anormalleşiyor,0.0,XLM-R,1,max,0.8777035777971529,xlm-roberta-base,7,4,False,True,True,True,True,3.857142857142857,4.333333333333333,3.5,0.2307692307692307,0.2857142857142857
