QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
99,kavramsallaştırsın,soyut,1.0,contextual,XLM-R,7,first,0.7680369712278426,15,13,xlm-roberta-base,7,5,False,True,True,True,True,3.2857142857142856,3.6,2.5,0.2777777777777778,0.4
100,hayat,fani,1.583333333,contextual,XLM-R,7,first,0.7912717151803784,7,8,xlm-roberta-base,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
101,ıslak,deniz,1.833333333,contextual,XLM-R,7,first,0.7631586626317118,11,9,xlm-roberta-base,5,4,False,True,True,False,False,2.5,1.6666666666666667,5.0,0.8,0.2
102,kitaplıklar,kitaphane,7.166666667,contextual,XLM-R,7,first,0.9678217839502808,14,8,xlm-roberta-base,4,2,False,True,True,True,True,5.0,5.5,4.5,0.1818181818181818,0.2222222222222222
103,din,vicdan,1.75,contextual,XLM-R,7,first,0.845402147750393,8,13,xlm-roberta-base,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
104,brüt,çamaşır,0.25,contextual,XLM-R,7,first,0.7904741827007228,9,4,xlm-roberta-base,6,4,False,True,True,True,True,1.8333333333333333,2.0,1.75,0.5,0.5714285714285714
105,tıknaz,şiddetli,0.333333333,contextual,XLM-R,7,first,0.7113871467204852,4,7,xlm-roberta-base,6,4,False,True,True,True,True,2.8,2.0,4.0,0.6666666666666666,0.25
106,yüreklicesine,gevşek,0.166666667,contextual,XLM-R,7,first,0.7549284973158094,4,15,xlm-roberta-base,6,3,False,True,True,True,True,3.1666666666666665,4.333333333333333,2.0,0.2307692307692307,0.5
107,cenin,kuyumcu,0.166666667,contextual,XLM-R,7,first,0.8220554755506692,5,2,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
108,gözlükçü,gözlük,2.75,contextual,XLM-R,7,first,0.9833209289371474,6,14,xlm-roberta-base,5,3,False,True,True,True,True,2.8,2.6666666666666665,3.0,0.375,0.3333333333333333
109,affedişi,cezalandırışı,0.166666667,contextual,XLM-R,7,first,0.7670152519048806,11,10,xlm-roberta-base,7,4,False,True,True,True,True,3.0,2.6666666666666665,3.25,0.375,0.3076923076923077
110,bilişim,sebze,0.25,contextual,XLM-R,7,first,0.7878067058962095,14,15,xlm-roberta-base,3,2,False,True,True,False,False,4.0,3.5,5.0,0.2857142857142857,0.2
111,iktidarcılar,sabahlardaki,0.166666667,contextual,XLM-R,7,first,,7,0,xlm-roberta-base,5,3,False,True,True,True,True,4.8,6.0,4.0,0.1666666666666666,0.25
112,cinayetindeki,asosyalleştirdikleri,0.166666667,contextual,XLM-R,7,first,,0,15,xlm-roberta-base,7,5,False,True,True,True,True,4.714285714285714,6.5,4.0,0.1538461538461538,0.25
113,zarar,kazanç,0.083333333,contextual,XLM-R,7,first,0.8618777187960115,15,13,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
114,kuş,turna,3.333333333,contextual,XLM-R,7,first,0.8222675683088901,10,8,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
115,brüt,kesintili,0.333333333,contextual,XLM-R,7,first,0.8149634897772824,9,5,xlm-roberta-base,4,2,False,True,True,True,True,3.25,2.0,4.5,0.5,0.2222222222222222
116,borçlanmak,faiz,1.416666667,contextual,XLM-R,7,first,0.8118999631457763,11,9,xlm-roberta-base,4,3,False,True,True,False,False,3.5,3.3333333333333335,4.0,0.3,0.25
117,zaman,öğle,2.833333333,contextual,XLM-R,7,first,0.773032605231332,7,3,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
118,mücevher,sicim,0.333333333,contextual,XLM-R,7,first,0.8326661021532958,5,14,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
119,külot,aile,0.25,contextual,XLM-R,7,first,0.809328188652103,14,8,xlm-roberta-base,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
120,mezarhane,mutfak,0.25,contextual,XLM-R,7,first,0.7936563118430681,8,8,xlm-roberta-base,4,3,False,True,True,False,False,3.75,3.0,6.0,0.3333333333333333,0.1666666666666666
121,bitirdilerse,geceleyin,0.166666667,contextual,XLM-R,7,first,0.7768297625255898,15,15,xlm-roberta-base,5,3,False,True,True,True,True,4.2,4.0,4.5,0.25,0.2222222222222222
122,yoldaş,delikanlı,0.833333333,contextual,XLM-R,7,first,0.7510886319688086,10,10,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
123,ıslak,serin,1.75,contextual,XLM-R,7,first,0.8360298526623762,11,12,xlm-roberta-base,6,4,False,True,True,True,True,2.0,1.6666666666666667,2.5,0.8,0.4
124,barınak,tımarhane,0.666666667,contextual,XLM-R,7,first,0.8125709727841818,13,8,xlm-roberta-base,7,4,False,True,True,True,True,2.6666666666666665,2.3333333333333335,3.0,0.4285714285714285,0.4444444444444444
125,zarar,kadın,0.25,contextual,XLM-R,7,first,0.8070607758822069,15,13,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
126,atletik,avare,0.333333333,contextual,XLM-R,7,first,0.7938952329207009,15,4,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.5,2.5,0.2857142857142857,0.4
127,cansız,yaşlıymışçasına,0.916666667,contextual,XLM-R,7,first,0.8024878491658424,7,14,xlm-roberta-base,7,5,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
128,peynir,karton,0.25,contextual,XLM-R,7,first,0.8060968554497402,1,14,xlm-roberta-base,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
129,süreli,süresiz,0.083333333,contextual,XLM-R,7,first,0.8679679508933708,6,3,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
130,tutsak,özgür,0.083333333,contextual,XLM-R,7,first,0.7886896585533737,7,10,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
131,gevşek,heykel,0.166666667,contextual,XLM-R,7,first,0.801284072904846,15,15,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.0,3.0,0.5,0.3333333333333333
132,kamyon,sesteş,0.083333333,contextual,XLM-R,7,first,0.8089484321430541,13,11,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
133,yiyecek,sos,2.666666667,contextual,XLM-R,7,first,0.8556719282442331,15,15,xlm-roberta-base,2,1,True,False,False,False,False,5.0,7.0,3.0,0.1428571428571428,0.3333333333333333
134,modernite,ilkellik,0.25,contextual,XLM-R,7,first,0.8237670534979841,9,14,xlm-roberta-base,5,3,False,True,True,True,True,3.4,4.5,2.6666666666666665,0.2222222222222222,0.375
135,keşiş,kahin,3.083333333,contextual,XLM-R,7,first,0.8698467817102771,7,15,xlm-roberta-base,5,3,False,True,True,True,True,2.5,2.5,2.5,0.6,0.4
136,turna,uygulamak,0.166666667,contextual,XLM-R,7,first,0.7491263556755786,8,15,xlm-roberta-base,4,2,False,True,True,True,True,3.5,2.5,4.5,0.4,0.2222222222222222
137,ormanlık,fotoğraf,0.416666667,contextual,XLM-R,7,first,0.7524983675931313,2,7,xlm-roberta-base,4,3,False,True,True,False,False,4.0,2.6666666666666665,8.0,0.375,0.125
138,sosyalleştirdikleri,asosyalleştirdikleri,0.083333333,contextual,XLM-R,7,first,0.8363569713845834,15,15,xlm-roberta-base,9,5,False,True,True,True,True,4.333333333333333,4.75,4.0,0.2105263157894736,0.25
139,cinayetindeki,kemik,0.25,contextual,XLM-R,7,first,,0,10,xlm-roberta-base,4,2,False,True,True,True,True,4.5,6.5,2.5,0.1538461538461538,0.4
140,masum,kuşku,0.416666667,contextual,XLM-R,7,first,0.7908013607669026,13,14,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
141,delikanlı,büyücü,0.25,contextual,XLM-R,7,first,0.7796519484740517,10,10,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
142,uzun,atletik,3.083333333,contextual,XLM-R,7,first,0.7896080897105405,14,15,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
143,deniz,sahil,5.0,contextual,XLM-R,7,first,0.886927482775873,9,15,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
144,orman,meyve,1.416666667,contextual,XLM-R,7,first,0.7728318997416758,1,10,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
145,hayat,nefes,3.083333333,contextual,XLM-R,7,first,0.7882144150420828,7,15,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
146,mızrap,tabure,0.25,contextual,XLM-R,7,first,0.8141837913866398,2,11,xlm-roberta-base,5,3,False,True,True,True,True,3.0,3.0,3.0,0.5,0.3333333333333333
147,sıcak,ısınmış,7.5,contextual,XLM-R,7,first,0.8328179669811268,3,10,xlm-roberta-base,4,3,False,True,False,True,False,3.0,5.0,2.3333333333333335,0.2,0.4285714285714285
148,gülüş,gülümseme,8.75,contextual,XLM-R,7,first,0.9850470469513563,15,15,xlm-roberta-base,6,4,False,True,True,True,True,2.3333333333333335,2.5,2.25,0.4,0.4444444444444444
149,muz,gemicik,0.583333333,contextual,XLM-R,7,first,0.8347010742839744,7,15,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
150,hukuk,hayat,0.416666667,contextual,XLM-R,7,first,0.8238692524792472,10,7,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
151,evetçiler,hayırcılar,0.0,contextual,XLM-R,7,first,0.8262605974227055,10,8,xlm-roberta-base,6,3,False,True,True,True,True,3.1666666666666665,3.0,3.3333333333333335,0.3333333333333333,0.3
152,kamyon,manken,0.25,contextual,XLM-R,7,first,0.8611265072805048,13,10,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
153,terazi,adalet,2.0,contextual,XLM-R,7,first,0.7998952864841143,11,12,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
154,sarsıcı,gençmişçesine,0.166666667,contextual,XLM-R,7,first,0.7723934451393074,13,15,xlm-roberta-base,7,4,False,True,True,True,True,2.857142857142857,2.3333333333333335,3.25,0.4285714285714285,0.3076923076923077
155,uzak,yakın,0.0,contextual,XLM-R,7,first,0.9066066179894577,15,12,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
156,dükkan,vitrin,2.333333333,contextual,XLM-R,7,first,0.818245873317802,11,9,xlm-roberta-base,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
157,nefes,oksijen,3.75,contextual,XLM-R,7,first,0.7628132707432838,15,15,xlm-roberta-base,4,3,False,True,False,True,False,4.0,5.0,3.5,0.2,0.4285714285714285
158,enginar,boza,0.75,contextual,XLM-R,7,first,0.8245388506985226,7,9,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
159,giysi,külot,2.916666667,contextual,XLM-R,7,first,0.7954841545622865,15,14,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
160,deneyimleme,pratikleştirsin,1.916666667,contextual,XLM-R,7,first,0.8341173088539087,15,15,xlm-roberta-base,7,5,False,True,True,True,True,3.7142857142857144,5.5,3.0,0.1818181818181818,0.3333333333333333
161,sahil,ormanlık,0.666666667,contextual,XLM-R,7,first,0.7845665689491187,15,2,xlm-roberta-base,4,3,False,True,False,True,False,3.25,5.0,2.6666666666666665,0.2,0.375
162,masum,öldürülüşündeki,0.25,contextual,XLM-R,7,first,0.7561201904806141,13,15,xlm-roberta-base,6,4,False,True,True,True,True,3.3333333333333335,2.5,3.75,0.4,0.2666666666666666
163,siyah,petrol,0.75,contextual,XLM-R,7,first,,15,0,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
164,haşarı,enerjik,3.5,contextual,XLM-R,7,first,0.7843518505083416,15,7,xlm-roberta-base,5,3,False,True,True,True,True,2.6,2.0,3.5,0.5,0.2857142857142857
165,teizm,müzik,0.25,contextual,XLM-R,7,first,0.7637454467355351,13,3,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
166,para,faiz,2.166666667,contextual,XLM-R,7,first,0.8652874568899928,2,9,xlm-roberta-base,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
167,normalleşiyor,sabahlardaki,0.166666667,contextual,XLM-R,7,first,,15,0,xlm-roberta-base,6,3,False,True,True,True,True,4.166666666666667,4.333333333333333,4.0,0.2307692307692307,0.25
168,atatürkçülerden,kemalizmcilerden,9.083333333,contextual,XLM-R,7,first,0.836694270712897,15,3,xlm-roberta-base,9,5,False,True,True,True,True,3.4444444444444446,3.75,3.2,0.2666666666666666,0.3125
169,alkol,viski,4.363636364,contextual,XLM-R,7,first,0.8303052693991091,6,11,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
170,muhalefetçiler,iktidarcılar,0.083333333,contextual,XLM-R,7,first,0.8313344268381688,11,7,xlm-roberta-base,4,2,False,True,True,True,True,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
171,horoz,tavuk,5.916666667,contextual,XLM-R,7,first,0.8578706672790256,15,15,xlm-roberta-base,5,3,False,True,True,True,True,2.5,2.5,2.5,0.4,0.6
172,çerçeve,fotoğraf,2.916666667,contextual,XLM-R,7,first,0.8496078383287415,9,7,xlm-roberta-base,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
173,süt,lokanta,1.083333333,contextual,XLM-R,7,first,0.800629759910875,8,9,xlm-roberta-base,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
174,tahta,tabure,1.583333333,contextual,XLM-R,7,first,0.8250693983206213,7,11,xlm-roberta-base,4,2,False,True,True,True,True,2.75,2.5,3.0,0.4,0.3333333333333333
175,kağıt,karton,4.416666667,contextual,XLM-R,7,first,0.8959634080930214,15,14,xlm-roberta-base,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
176,varlık,para,4.666666667,contextual,XLM-R,7,first,0.8218546613339931,15,2,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,3.0,4.0,0.3333333333333333,0.25
177,ses,sesteş,3.166666667,contextual,XLM-R,7,first,0.8204519678425756,15,11,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
178,eksik,ilaç,0.166666667,contextual,XLM-R,7,first,0.8243438664972127,5,15,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
179,eşya,cisim,5.166666667,contextual,XLM-R,7,first,0.7964021079487777,10,7,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
180,haber,uzun,0.333333333,contextual,XLM-R,7,first,0.8019996964051402,9,14,xlm-roberta-base,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
181,hayırcılar,barıştırılırken,0.166666667,contextual,XLM-R,7,first,0.82432954243243,8,15,xlm-roberta-base,7,4,False,True,True,True,True,3.5714285714285716,3.3333333333333335,3.75,0.3,0.2666666666666666
182,pamuk,giysi,1.25,contextual,XLM-R,7,first,0.774545144656068,1,15,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
183,hamile,cenin,2.333333333,contextual,XLM-R,7,first,0.7816314650384154,5,5,xlm-roberta-base,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
184,ispatım,almışlardır,0.181818182,contextual,XLM-R,7,first,0.7571114942144451,11,15,xlm-roberta-base,5,3,False,True,True,True,True,3.6,2.3333333333333335,5.5,0.4285714285714285,0.1818181818181818
185,süt,yoğurt,3.833333333,contextual,XLM-R,7,first,0.8439380025552998,8,7,xlm-roberta-base,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
186,cansız,enerjik,0.083333333,contextual,XLM-R,7,first,0.812543991657722,7,7,xlm-roberta-base,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
187,sahil,kum,2.583333333,contextual,XLM-R,7,first,0.8508556252011674,15,10,xlm-roberta-base,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
188,ses,mızrap,0.833333333,contextual,XLM-R,7,first,0.8223493301590834,15,2,xlm-roberta-base,4,3,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.5
189,davadaş,ebediyeten,0.5,contextual,XLM-R,7,first,0.7713175757760958,10,15,xlm-roberta-base,6,4,False,True,True,True,True,2.8333333333333335,3.5,2.5,0.2857142857142857,0.4
190,bitki,çiçek,4.416666667,contextual,XLM-R,7,first,0.8735508185134792,15,10,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
191,seyahat,sefer,5.583333333,contextual,XLM-R,7,first,0.8613179734961091,7,15,xlm-roberta-base,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
192,yardım,aile,0.583333333,contextual,XLM-R,7,first,0.8313480942476557,13,8,xlm-roberta-base,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
193,petrol,yakıt,5.25,contextual,XLM-R,7,first,,0,10,xlm-roberta-base,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
194,şair,modernite,0.583333333,contextual,XLM-R,7,first,0.7971629931749699,8,9,xlm-roberta-base,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
195,gevşek,sıkı,0.0,contextual,XLM-R,7,first,,15,0,xlm-roberta-base,4,3,False,True,True,False,False,2.5,2.0,4.0,0.5,0.25
196,cihaz,lamba,2.0,contextual,XLM-R,7,first,0.8658099136924557,7,10,xlm-roberta-base,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
197,din,devlet,0.5,contextual,XLM-R,7,first,0.8184810687940286,8,3,xlm-roberta-base,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
198,saldırmaktaydılar,suskunluğuna,0.166666667,contextual,XLM-R,7,first,0.8280975855627821,15,15,xlm-roberta-base,9,5,False,True,True,True,True,3.2222222222222223,3.4,3.0,0.2941176470588235,0.3333333333333333
199,nezle,yorgunluk,1.416666667,contextual,XLM-R,7,first,0.8082157070180668,8,4,xlm-roberta-base,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
200,cevher,fotoğraf,0.25,contextual,XLM-R,7,first,0.78947659483858,8,7,xlm-roberta-base,4,3,False,True,True,False,False,4.666666666666667,3.0,8.0,0.5,0.125
201,uzak,karınca,0.166666667,contextual,XLM-R,7,first,0.7658337241068015,15,15,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
202,üşengeç,ebleh,0.583333333,contextual,XLM-R,7,first,0.8228584313804923,7,9,xlm-roberta-base,6,4,False,True,True,True,True,2.4,2.3333333333333335,2.5,0.5714285714285714,0.4
203,yedigen,biçimlendirilmişlerdir,0.333333333,contextual,XLM-R,7,first,0.8030530644593001,10,15,xlm-roberta-base,6,4,False,True,True,True,True,4.833333333333333,3.5,5.5,0.2857142857142857,0.1818181818181818
204,bilimci,karışık,0.166666667,contextual,XLM-R,7,first,0.7880206148088591,9,15,xlm-roberta-base,4,2,False,True,True,True,True,3.5,3.5,3.5,0.2857142857142857,0.2857142857142857
205,medya,sevgili,0.25,contextual,XLM-R,7,first,0.8284173142697455,8,4,xlm-roberta-base,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
206,biçimlendirilmişlerdir,iyiliyorsun,0.583333333,contextual,XLM-R,7,first,0.7986401033171574,15,15,xlm-roberta-base,7,4,False,True,True,True,True,4.714285714285714,5.5,3.6666666666666665,0.1818181818181818,0.2727272727272727
207,kırmızı,okul,0.166666667,contextual,XLM-R,7,first,0.7291822921619169,12,3,xlm-roberta-base,2,1,True,False,False,False,False,5.5,7.0,4.0,0.1428571428571428,0.25
208,gülümseme,somurtma,0.0,contextual,XLM-R,7,first,0.8145569377594104,15,15,xlm-roberta-base,7,4,False,True,True,True,True,2.4285714285714284,2.25,2.6666666666666665,0.4444444444444444,0.375
209,okul,kitaplıklar,1.333333333,contextual,XLM-R,7,first,0.8432398798012531,3,14,xlm-roberta-base,3,2,False,True,False,True,False,5.0,4.0,5.5,0.25,0.1818181818181818
210,atatürkçülerden,palto,0.25,contextual,XLM-R,7,first,0.8378579016425289,15,5,xlm-roberta-base,6,4,False,True,True,True,True,3.3333333333333335,3.75,2.5,0.2666666666666666,0.4
211,kadeh,bıçak,1.75,contextual,XLM-R,7,first,0.8509202621316466,12,12,xlm-roberta-base,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
212,özgür,haber,0.833333333,contextual,XLM-R,7,first,0.7586517359548794,10,9,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
213,palto,kapüşon,2.666666667,contextual,XLM-R,7,first,0.8505642884964443,5,14,xlm-roberta-base,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
214,ibadet,namaz,4.25,contextual,XLM-R,7,first,0.7899675016805094,11,2,xlm-roberta-base,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
215,soyut,somut,0.0,contextual,XLM-R,7,first,0.8595437089303949,13,13,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
216,süresiz,ebediyeten,7.416666667,contextual,XLM-R,7,first,0.7312539671421128,3,15,xlm-roberta-base,6,4,False,True,True,True,True,2.8333333333333335,3.5,2.5,0.2857142857142857,0.4
217,taşıt,kamyon,4.083333333,contextual,XLM-R,7,first,0.8136500336759077,15,13,xlm-roberta-base,4,2,False,True,True,True,True,2.75,2.5,3.0,0.4,0.3333333333333333
218,tren,yakıt,1.333333333,contextual,XLM-R,7,first,0.75921621598436,8,10,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
219,yoldaş,keşiş,1.166666667,contextual,XLM-R,7,first,0.7875107882519335,10,7,xlm-roberta-base,5,3,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.6
220,horoz,sefer,0.25,contextual,XLM-R,7,first,0.78348305377006,15,15,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
221,tabure,çerçeve,0.583333333,contextual,XLM-R,7,first,0.836435001428661,11,9,xlm-roberta-base,3,2,False,True,True,False,False,4.333333333333333,3.0,7.0,0.3333333333333333,0.1428571428571428
222,kordon,gülümseme,0.166666667,contextual,XLM-R,7,first,0.7834694430067957,14,15,xlm-roberta-base,6,4,False,True,True,True,True,2.5,3.0,2.25,0.3333333333333333,0.4444444444444444
223,zeki,akıllı,6.0,contextual,XLM-R,7,first,0.8090374115823579,9,7,xlm-roberta-base,3,2,False,True,True,False,False,3.3333333333333335,2.0,6.0,0.5,0.1666666666666666
224,gençmişçesine,yaşlıymışçasına,0.083333333,contextual,XLM-R,7,first,0.8862649382433391,15,14,xlm-roberta-base,9,5,False,True,True,True,True,3.111111111111111,3.25,3.0,0.3076923076923077,0.3333333333333333
225,nezle,ilaç,1.416666667,contextual,XLM-R,7,first,0.8013452148972888,8,15,xlm-roberta-base,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
226,ilaç,çare,4.333333333,contextual,XLM-R,7,first,0.7946856101840463,15,12,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,4.0,2.0,0.25,0.5
227,devlet,para,0.75,contextual,XLM-R,7,first,0.812184587351134,3,2,xlm-roberta-base,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
228,kavramsallaştırsın,çocuk,0.333333333,contextual,XLM-R,7,first,0.7688608854290839,15,15,xlm-roberta-base,6,5,False,True,True,False,False,3.8333333333333335,3.6,5.0,0.2777777777777778,0.2
229,somurtma,kağıt,0.166666667,contextual,XLM-R,7,first,0.7973808682586648,15,15,xlm-roberta-base,4,3,False,True,True,False,False,3.25,2.6666666666666665,5.0,0.375,0.2
230,evrensel,bilimci,0.25,contextual,XLM-R,7,first,0.7710976667495176,13,9,xlm-roberta-base,5,3,False,True,True,True,True,3.0,2.6666666666666665,3.5,0.375,0.2857142857142857
231,barınak,soğuk,0.416666667,contextual,XLM-R,7,first,0.7728552004562309,13,9,xlm-roberta-base,4,3,False,True,True,False,False,3.0,2.3333333333333335,5.0,0.4285714285714285,0.2
232,ilaç,yakıt,0.583333333,contextual,XLM-R,7,first,0.7994708458604384,15,10,xlm-roberta-base,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
233,evetçiler,yağmur,0.166666667,contextual,XLM-R,7,first,0.7568578833171032,10,15,xlm-roberta-base,4,3,False,True,True,False,False,3.75,3.0,6.0,0.3333333333333333,0.1666666666666666
234,başlamadılarsa,düzenci,0.166666667,contextual,XLM-R,7,first,0.795498955046,15,8,xlm-roberta-base,5,3,False,True,True,True,True,4.2,4.666666666666667,3.5,0.2142857142857142,0.2857142857142857
235,devlet,memur,1.25,contextual,XLM-R,7,first,0.7684731270434172,3,8,xlm-roberta-base,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
236,alkol,sofra,1.166666667,contextual,XLM-R,7,first,0.8349300896238121,6,15,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
237,boza,manken,0.25,contextual,XLM-R,7,first,0.8146108251071016,9,10,xlm-roberta-base,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
238,cevher,gözlükçü,0.416666667,contextual,XLM-R,7,first,0.8354504148850843,8,6,xlm-roberta-base,6,3,False,True,True,True,True,2.8,3.0,2.6666666666666665,0.5,0.375
239,anne,memur,0.25,contextual,XLM-R,7,first,0.8388259484859686,15,8,xlm-roberta-base,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
240,oğlan,ilkellik,0.25,contextual,XLM-R,7,first,0.7941051169634538,2,14,xlm-roberta-base,4,3,False,True,False,True,False,3.25,5.0,2.6666666666666665,0.2,0.375
241,dostçasına,arkadaşımsı,5.833333333,contextual,XLM-R,7,first,0.8255864525480893,15,15,xlm-roberta-base,6,3,False,True,True,True,True,3.5,3.3333333333333335,3.6666666666666665,0.3,0.2727272727272727
242,dua,yüzük,0.25,contextual,XLM-R,7,first,0.7936627512808426,14,12,xlm-roberta-base,3,2,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
243,opak,geçirgen,2.5,contextual,XLM-R,7,first,0.7812560589706282,8,15,xlm-roberta-base,3,2,False,True,False,True,False,4.0,4.0,4.0,0.25,0.25
